Period,CPI,CCI,Unemployment,GDP,Competitive,Sales,Media Transformed,spline0,spline15,spline30,spline45,spline60,spline75,spline90,spline105,spline120,spline135
2022-07-25,137.08719568825438,173.7388853565833,91.90906228259398,57.19919032316914,201.3008709313906,277.16325468033995,0.0016393548061678122,133.0,118.0,103.0,88.0,73.0,58.0,43.0,28.0,13.0,0.0
2022-08-01,141.85738842115722,170.92355020713427,102.63298288834432,62.11110533602035,212.04085270953158,310.6250993456692,0.5526027700688283,134.0,119.0,104.0,89.0,74.0,59.0,44.0,29.0,14.0,0.0
2022-08-08,142.77436374189972,167.70445204669554,100.04912725555998,71.33972589274788,213.2274309676908,327.1751257499757,0.8172564364762103,135.0,120.0,105.0,90.0,75.0,60.0,45.0,30.0,15.0,0.0
2022-08-15,150.61534947793228,172.06390598425426,88.29590550374073,70.76470312175623,204.9984282435197,336.98500108270645,0.6337938861552751,136.0,121.0,106.0,91.0,76.0,61.0,46.0,31.0,16.0,1.0
2022-08-22,146.39329104884675,173.97230884050396,92.55711439625863,66.44337357456365,214.5478667924569,290.0674686690545,0.0030755582080571435,137.0,122.0,107.0,92.0,77.0,62.0,47.0,32.0,17.0,2.0
2022-08-29,147.50931038237118,173.47867525157972,95.8837783642598,63.23867632260679,206.1991437222062,342.08605629137327,0.9925729905766945,138.0,123.0,108.0,93.0,78.0,63.0,48.0,33.0,18.0,3.0
2022-09-05,137.8362288836055,177.96891948740318,97.48599132919996,56.57011053757582,199.8992091015407,277.5795802046381,0.10971030899615647,139.0,124.0,109.0,94.0,79.0,64.0,49.0,34.0,19.0,4.0
2022-09-12,139.401080618931,164.37174981001994,99.7206783535632,58.05757595460603,197.59073031373032,300.73996047538196,0.4017962809143708,140.0,125.0,110.0,95.0,80.0,65.0,50.0,35.0,20.0,5.0
2022-09-19,140.5355165200721,163.71485507494617,96.21794259641851,54.29184299512086,201.25949849220888,296.08588075054263,0.3240848488865216,141.0,126.0,111.0,96.0,81.0,66.0,51.0,36.0,21.0,6.0
2022-09-26,140.02205955290154,166.83304104458063,94.39519849968985,51.1977300345319,199.4712571356457,281.8804127022332,0.0029625189128448734,142.0,127.0,112.0,97.0,82.0,67.0,52.0,37.0,22.0,7.0
2022-10-03,136.00322902378323,163.1352792421697,95.49573127967946,46.616199176826676,198.74648507417567,283.8864644243072,0.1874278205189819,143.0,128.0,113.0,98.0,83.0,68.0,53.0,38.0,23.0,8.0
2022-10-10,138.5095726846418,160.56390291580536,93.39804887594387,36.6728420563791,198.1007802172387,279.0377748722432,0.011631157092427397,144.0,129.0,114.0,99.0,84.0,69.0,54.0,39.0,24.0,9.0
